key,coupler_widths,C11,C12,C13,C14,C21,C22,C23,C24,C31,C32,C33,C34,C41,C42,C43,C44 
clockmon_[74.0__0__0__56.0__0__0],"[74.0, 0, 0, 56.0, 0, 0]",4.2933178463146355e-14,6.869606764843635e-18,6.422269726762139e-15,3.088595881908703e-16,6.869606764843635e-18,4.184939202940329e-14,2.732485115911207e-16,5.455371255481994e-15,6.422269726762139e-15,2.732485115911207e-16,9.87776857941834e-14,3.714624020134565e-14,3.088595881908703e-16,5.455371255481994e-15,3.714624020134565e-14,9.925727252868978e-14
clockmon_[74.0__0__0__65.0__0__0],"[74.0, 0, 0, 65.0, 0, 0]",4.2931101809735304e-14,7.204440926835437e-18,6.421457575142008e-15,3.0872345713090345e-16,7.204440926835437e-18,4.239833556873376e-14,2.9075577278255054e-16,5.9370459595231735e-15,6.421457575142008e-15,2.9075577278255054e-16,9.876738990855282e-14,3.713812546949193e-14,3.0872345713090345e-16,5.9370459595231735e-15,3.713812546949193e-14,9.90112767391877e-14
clockmon_[74.0__0__0__74.0__0__0],"[74.0, 0, 0, 74.0, 0, 0]",4.293389496490037e-14,7.681283262861017e-18,6.4221588439122906e-15,3.0844263921411064e-16,7.681283262861017e-18,4.296348156808945e-14,3.0829842308834714e-16,6.417527607202181e-15,6.4221588439122906e-15,3.0829842308834714e-16,9.876137761932696e-14,3.71297078858722e-14,3.0844263921411064e-16,6.417527607202181e-15,3.71297078858722e-14,9.877038689381829e-14
clockmon_[74.0__0__0__83.0__0__0],"[74.0, 0, 0, 83.0, 0, 0]",4.293396341013619e-14,8.099239674447567e-18,6.422044217110541e-15,3.082441738419834e-16,8.099239674447567e-18,4.35419617157492e-14,3.260461493833647e-16,6.904431092581231e-15,6.422044217110541e-15,3.260461493833647e-16,9.875385379176756e-14,3.712217620164755e-14,3.082441738419834e-16,6.904431092581231e-15,3.712217620164755e-14,9.852044218590714e-14
clockmon_[74.0__0__0__92.0__0__0],"[74.0, 0, 0, 92.0, 0, 0]",4.2933714844031426e-14,8.511350126877842e-18,6.422040207370475e-15,3.080518255566593e-16,8.511350126877842e-18,4.4119782744449753e-14,3.436402094954302e-16,7.387131266055204e-15,6.422040207370475e-15,3.436402094954302e-16,9.874374242003304e-14,3.711243692431565e-14,3.080518255566593e-16,7.387131266055204e-15,3.711243692431565e-14,9.827161106768727e-14
clockmon_[83.0__0__0__101.0__0__0],"[83.0, 0, 0, 101.0, 0, 0]",4.352165985763678e-14,9.285050182885058e-18,6.904772023589118e-15,3.254171338156204e-16,9.285050182885058e-18,4.467892555916509e-14,3.610312769225795e-16,7.874032301676265e-15,6.904772023589118e-15,3.610312769225795e-16,9.847771804207739e-14,3.709342793833319e-14,3.254171338156204e-16,7.874032301676265e-15,3.709342793833319e-14,9.801600316632152e-14
clockmon_[83.0__0__0__110.0__0__0],"[83.0, 0, 0, 110.0, 0, 0]",4.352212134640689e-14,9.691735793834865e-18,6.904893025460709e-15,3.254175519875827e-16,9.691735793834865e-18,4.526422744267792e-14,3.791782842423688e-16,8.355570967812598e-15,6.904893025460709e-15,3.791782842423688e-16,9.847334906246454e-14,3.708508097958528e-14,3.254175519875827e-16,8.355570967812598e-15,3.708508097958528e-14,9.776702276012043e-14
clockmon_[83.0__0__0__119.0__0__0],"[83.0, 0, 0, 119.0, 0, 0]",4.351529603641555e-14,1.013198759979892e-17,6.90343180271171e-15,3.249261295122616e-16,1.013198759979892e-17,4.584922703798737e-14,3.9649106621206695e-16,8.836620193353067e-15,6.90343180271171e-15,3.9649106621206695e-16,9.84586276009148e-14,3.707573178457814e-14,3.249261295122616e-16,8.836620193353067e-15,3.707573178457814e-14,9.751452375500674e-14
clockmon_[83.0__0__0__128.0__0__0],"[83.0, 0, 0, 128.0, 0, 0]",4.352190113520344e-14,1.058779936136088e-17,6.904805095823575e-15,3.248323037050853e-16,1.058779936136088e-17,4.644494560681921e-14,4.140021328926722e-16,9.319756904109302e-15,6.904805095823575e-15,4.140021328926722e-16,9.845536097913968e-14,3.706955305933808e-14,3.248323037050853e-16,9.319756904109302e-15,3.706955305933808e-14,9.726993860322825e-14
clockmon_[83.0__0__0__137.0__0__0],"[83.0, 0, 0, 137.0, 0, 0]",4.352168736159006e-14,1.103267521751926e-17,6.904750411122775e-15,3.246624453283473e-16,1.103267521751926e-17,4.7045890149796135e-14,4.318547459567712e-16,9.806031487073445e-15,6.904750411122775e-15,4.318547459567712e-16,9.844457045142837e-14,3.706156617797809e-14,3.246624453283473e-16,9.806031487073445e-15,3.706156617797809e-14,9.70158991198794e-14
clockmon_[83.0__0__0__146.0__0__0],"[83.0, 0, 0, 146.0, 0, 0]",4.352222606215274e-14,1.147474738492082e-17,6.904709932971814e-15,3.244843405862509e-16,1.147474738492082e-17,4.7648396850951316e-14,4.493867039149928e-16,1.02922614648621e-14,6.904709932971814e-15,4.493867039149928e-16,9.843700717765455e-14,3.705448706274204e-14,3.244843405862509e-16,1.02922614648621e-14,3.705448706274204e-14,9.67627156010332e-14
clockmon_[83.0__0__0__155.0__0__0],"[83.0, 0, 0, 155.0, 0, 0]",4.352195595781842e-14,1.190638494724544e-17,6.90472643383329e-15,3.242952598455151e-16,1.190638494724544e-17,4.825647335902536e-14,4.669430103637491e-16,1.077580951655799e-14,6.90472643383329e-15,4.669430103637491e-16,9.842718481575108e-14,3.704613186175428e-14,3.242952598455151e-16,1.077580951655799e-14,3.704613186175428e-14,9.650671255610243e-14
clockmon_[83.0__0__0__164.0__0__0],"[83.0, 0, 0, 164.0, 0, 0]",4.375639926507658e-14,1.23121596926098e-17,6.916091894793085e-15,3.253472447656369e-16,1.23121596926098e-17,4.9057419405298266e-14,4.867054446121646e-16,1.126917410082416e-14,6.916091894793085e-15,4.867054446121646e-16,9.855913168673886e-14,3.709505824490111e-14,3.253472447656369e-16,1.126917410082416e-14,3.709505824490111e-14,9.637711008317698e-14
clockmon_[83.0__0__0__173.0__0__0],"[83.0, 0, 0, 173.0, 0, 0]",4.352581954868518e-14,1.280033128191135e-17,6.904735989287045e-15,3.239296503181247e-16,1.280033128191135e-17,4.947044115195907e-14,5.018528010340243e-16,1.17451852836365e-14,6.904735989287045e-15,5.018528010340243e-16,9.841066174305652e-14,3.703189082932461e-14,3.239296503181247e-16,1.17451852836365e-14,3.703189082932461e-14,9.600408373298546e-14
clockmon_[83.0__0__0__182.0__0__0],"[83.0, 0, 0, 182.0, 0, 0]",4.352310883817466e-14,1.321561191470536e-17,6.904826736728918e-15,3.237874664961623e-16,1.321561191470536e-17,5.007313639145107e-14,5.190597545186207e-16,1.222353966797885e-14,6.904826736728918e-15,5.190597545186207e-16,9.839645935057713e-14,3.702443519149003e-14,3.237874664961623e-16,1.222353966797885e-14,3.702443519149003e-14,9.574564295047664e-14
clockmon_[83.0__0__0__191.0__0__0],"[83.0, 0, 0, 191.0, 0, 0]",4.3520085368689225e-14,1.363659279358428e-17,6.904813440710062e-15,3.235794708989368e-16,1.363659279358428e-17,5.0684330122618054e-14,5.365379214874371e-16,1.27060981788778e-14,6.904813440710062e-15,5.365379214874371e-16,9.838373737488504e-14,3.701638606246325e-14,3.235794708989368e-16,1.27060981788778e-14,3.701638606246325e-14,9.548749579970251e-14
clockmon_[83.0__0__0__20.0__0__0],"[83.0, 0, 0, 20.0, 0, 0]",4.352363546750137e-14,5.370925342405602e-18,6.904641786258235e-15,3.268836938761529e-16,5.370925342405602e-18,3.974327899661623e-14,2.034968160897032e-16,3.514464528575239e-15,6.904641786258235e-15,2.034968160897032e-16,9.856557304283748e-14,3.717218243186959e-14,3.268836938761529e-16,3.514464528575239e-15,3.717218243186959e-14,1.0020127920189281e-13
clockmon_[83.0__0__0__200.0__0__0],"[83.0, 0, 0, 200.0, 0, 0]",4.3513150578769364e-14,1.402954781761547e-17,6.903456669842741e-15,3.233296951393569e-16,1.402954781761547e-17,5.128676248781575e-14,5.536222541626339e-16,1.318087934194283e-14,6.903456669842741e-15,5.536222541626339e-16,9.836874719813666e-14,3.700710822813406e-14,3.233296951393569e-16,1.318087934194283e-14,3.700710822813406e-14,9.522861658360205e-14
clockmon_[83.0__0__0__29.0__0__0],"[83.0, 0, 0, 29.0, 0, 0]",4.3526883062265256e-14,5.856515187690313e-18,6.905084557079651e-15,3.270279086205114e-16,5.856515187690313e-18,4.025047225988152e-14,2.206794778714346e-16,4.002823341106058e-15,6.905084557079651e-15,2.206794778714346e-16,9.855376389850502e-14,3.71630184647296e-14,3.270279086205114e-16,4.002823341106058e-15,3.71630184647296e-14,9.997253380501823e-14
clockmon_[83.0__0__0__38.0__0__0],"[83.0, 0, 0, 38.0, 0, 0]",4.353036020534068e-14,6.3460921679384655e-18,6.905180735338636e-15,3.26796945775762e-16,6.3460921679384655e-18,4.077082588475487e-14,2.381788443440513e-16,4.490628957906573e-15,6.905180735338636e-15,2.381788443440513e-16,9.854726885530388e-14,3.715542698158154e-14,3.26796945775762e-16,4.490628957906573e-15,3.715542698158154e-14,9.973663973077302e-14
clockmon_[83.0__0__0__47.0__0__0],"[83.0, 0, 0, 47.0, 0, 0]",4.352678795609492e-14,6.724067144528441e-18,6.90495846202854e-15,3.263832358717794e-16,6.724067144528441e-18,4.130525652611222e-14,2.555859415100345e-16,4.974128884385315e-15,6.90495846202854e-15,2.555859415100345e-16,9.853761384296079e-14,3.714634589469934e-14,3.263832358717794e-16,4.974128884385315e-15,3.714634589469934e-14,9.949003359211417e-14
clockmon_[83.0__0__0__56.0__0__0],"[83.0, 0, 0, 56.0, 0, 0]",4.3527390563261487e-14,7.230877895094127e-18,6.905197197500394e-15,3.264298710666409e-16,7.230877895094127e-18,4.185102007039369e-14,2.73109707466765e-16,5.455309003198623e-15,6.905197197500394e-15,2.73109707466765e-16,9.852923329378927e-14,3.713904148946778e-14,3.264298710666409e-16,5.455309003198623e-15,3.713904148946778e-14,9.924930098636675e-14
clockmon_[83.0__0__0__65.0__0__0],"[83.0, 0, 0, 65.0, 0, 0]",4.352315100676484e-14,7.574358287468153e-18,6.905020352306652e-15,3.264148139837174e-16,7.574358287468153e-18,4.2396572078244696e-14,2.905872237180492e-16,5.936974783913559e-15,6.905020352306652e-15,2.905872237180492e-16,9.85162227901414e-14,3.7130000259264e-14,3.264148139837174e-16,5.936974783913559e-15,3.7130000259264e-14,9.900005811846073e-14
clockmon_[83.0__0__0__74.0__0__0],"[83.0, 0, 0, 74.0, 0, 0]",4.3529200266749835e-14,8.080370689426416e-18,6.905151136769146e-15,3.259744785886056e-16,8.080370689426416e-18,4.2960523593314e-14,3.081187429598601e-16,6.417534650954657e-15,6.905151136769146e-15,3.081187429598601e-16,9.851097346597589e-14,3.712044922421379e-14,3.259744785886056e-16,6.417534650954657e-15,3.712044922421379e-14,9.875871892768146e-14
clockmon_[83.0__0__0__83.0__0__0],"[83.0, 0, 0, 83.0, 0, 0]",4.352974536099662e-14,8.527919343660943e-18,6.905988911062519e-15,3.258509573952703e-16,8.527919343660943e-18,4.3542396508341785e-14,3.258542995946123e-16,6.904143327763284e-15,6.905988911062519e-15,3.258542995946123e-16,9.850226299996413e-14,3.711377061254505e-14,3.258509573952703e-16,6.904143327763284e-15,3.711377061254505e-14,9.850939971383838e-14
clockmon_[83.0__0__0__92.0__0__0],"[83.0, 0, 0, 92.0, 0, 0]",4.352871656951954e-14,8.966941858159228e-18,6.905114995470784e-15,3.256114329256027e-16,8.966941858159228e-18,4.4117644405737556e-14,3.434608035681892e-16,7.387164872084074e-15,6.905114995470784e-15,3.434608035681892e-16,9.849248622611786e-14,3.710424644396596e-14,3.256114329256027e-16,7.387164872084074e-15,3.710424644396596e-14,9.825906917195182e-14
clockmon_[92.0__0__0__101.0__0__0],"[92.0, 0, 0, 101.0, 0, 0]",4.410883403951224e-14,9.80359019002004e-18,7.39200115219051e-15,3.431277806698006e-16,9.80359019002004e-18,4.4685951584996856e-14,3.608987393670114e-16,7.874416050969501e-15,7.39200115219051e-15,3.608987393670114e-16,9.82354257615819e-14,3.708703969790777e-14,3.431277806698006e-16,7.874416050969501e-15,3.708703969790777e-14,9.801212563936112e-14
clockmon_[92.0__0__0__110.0__0__0],"[92.0, 0, 0, 110.0, 0, 0]",4.41044686430456e-14,1.024241994154413e-17,7.391259907301098e-15,3.429413694842343e-16,1.024241994154413e-17,4.527015406960128e-14,3.785525035048564e-16,8.355134606066593e-15,7.391259907301098e-15,3.785525035048564e-16,9.822188924818111e-14,3.707834748593535e-14,3.429413694842343e-16,8.355134606066593e-15,3.707834748593535e-14,9.776031746172361e-14
clockmon_[92.0__0__0__128.0__0__0],"[92.0, 0, 0, 128.0, 0, 0]",4.410444751112934e-14,1.115831022998513e-17,7.391530283181428e-15,3.425648174968318e-16,1.115831022998513e-17,4.6448293035641005e-14,4.137907167291765e-16,9.320565638452767e-15,7.391530283181428e-15,4.137907167291765e-16,9.820438284020935e-14,3.706278232310194e-14,3.425648174968318e-16,9.320565638452767e-15,3.706278232310194e-14,9.725886587240739e-14
clockmon_[92.0__0__0__137.0__0__0],"[92.0, 0, 0, 137.0, 0, 0]",4.4103654240409104e-14,1.161757601499386e-17,7.39124697810297e-15,3.423748110870473e-16,1.161757601499386e-17,4.704890890888331e-14,4.3146874457228545e-16,9.805881802500843e-15,7.39124697810297e-15,4.3146874457228545e-16,9.819344710775898e-14,3.705480670066067e-14,3.423748110870473e-16,9.805881802500843e-15,3.705480670066067e-14,9.700422083900274e-14
clockmon_[92.0__0__0__146.0__0__0],"[92.0, 0, 0, 146.0, 0, 0]",4.410345597003913e-14,1.21004751105242e-17,7.391209905009722e-15,3.422029652098103e-16,1.21004751105242e-17,4.765039669488448e-14,4.491586042654362e-16,1.029222951212808e-14,7.391209905009722e-15,4.491586042654362e-16,9.818477520654336e-14,3.7047078515878403e-14,3.422029652098103e-16,1.029222951212808e-14,3.7047078515878403e-14,9.67495679315176e-14
clockmon_[92.0__0__0__155.0__0__0],"[92.0, 0, 0, 155.0, 0, 0]",4.41035987369073e-14,1.254962025051682e-17,7.39152203096946e-15,3.42017358102021e-16,1.254962025051682e-17,4.826003818743771e-14,4.667215039770373e-16,1.0776017602135e-14,7.39152203096946e-15,4.667215039770373e-16,9.817557080394392e-14,3.703918152963468e-14,3.42017358102021e-16,1.0776017602135e-14,3.703918152963468e-14,9.649531594836369e-14
clockmon_[92.0__0__0__164.0__0__0],"[92.0, 0, 0, 164.0, 0, 0]",4.4335832736176946e-14,1.296244031491676e-17,7.401085215924239e-15,3.430464591555642e-16,1.296244031491676e-17,4.9057059276376056e-14,4.864672602270647e-16,1.126913177003434e-14,7.401085215924239e-15,4.864672602270647e-16,9.830940047772747e-14,3.708761220247896e-14,3.430464591555642e-16,1.126913177003434e-14,3.708761220247896e-14,9.636644685633484e-14
clockmon_[92.0__0__0__173.0__0__0],"[92.0, 0, 0, 173.0, 0, 0]",4.4106300128312856e-14,1.34712995380428e-17,7.392435012445989e-15,3.416055834071897e-16,1.34712995380428e-17,4.9471020265748826e-14,5.015576552138793e-16,1.174533492701865e-14,7.392435012445989e-15,5.015576552138793e-16,9.816022751527709e-14,3.702469518111523e-14,3.416055834071897e-16,1.174533492701865e-14,3.702469518111523e-14,9.599213785705801e-14
clockmon_[92.0__0__0__182.0__0__0],"[92.0, 0, 0, 182.0, 0, 0]",4.4100218739657784e-14,1.386872521490643e-17,7.390494035177558e-15,3.412210056173284e-16,1.386872521490643e-17,5.006862546797324e-14,5.190335635033329e-16,1.222390400422137e-14,7.390494035177558e-15,5.190335635033329e-16,9.81454204395302e-14,3.701529546327471e-14,3.412210056173284e-16,1.222390400422137e-14,3.701529546327471e-14,9.573604167412259e-14
clockmon_[92.0__0__0__191.0__0__0],"[92.0, 0, 0, 191.0, 0, 0]",4.409890832806201e-14,1.437770514372888e-17,7.391551272460947e-15,3.418687996622947e-16,1.437770514372888e-17,5.0683923033520264e-14,5.369699554134972e-16,1.270643224468243e-14,7.391551272460947e-15,5.369699554134972e-16,9.813440257304431e-14,3.700734353346554e-14,3.418687996622947e-16,1.270643224468243e-14,3.700734353346554e-14,9.547830390118594e-14
clockmon_[92.0__0__0__20.0__0__0],"[92.0, 0, 0, 20.0, 0, 0]",4.4109395385929374e-14,5.637102220992058e-18,7.390843488881507e-15,3.445956123456583e-16,5.637102220992058e-18,3.9751481088133995e-14,2.033483318776556e-16,3.51509774277725e-15,7.390843488881507e-15,2.033483318776556e-16,9.83243735593495e-14,3.716580908114845e-14,3.445956123456583e-16,3.51509774277725e-15,3.716580908114845e-14,1.0019719452417695e-13
clockmon_[92.0__0__0__200.0__0__0],"[92.0, 0, 0, 200.0, 0, 0]",4.41011250516854e-14,1.480975913652031e-17,7.391166561859697e-15,3.4104566963875237e-16,1.480975913652031e-17,5.1291580435336394e-14,5.534142651793863e-16,1.318259950978737e-14,7.391166561859697e-15,5.534142651793863e-16,9.812714725922946e-14,3.700134348980676e-14,3.4104566963875237e-16,1.318259950978737e-14,3.700134348980676e-14,9.522618256410905e-14
clockmon_[92.0__0__0__29.0__0__0],"[92.0, 0, 0, 29.0, 0, 0]",4.410639820771459e-14,6.086268602555161e-18,7.391317450342572e-15,3.45087225566962e-16,6.086268602555161e-18,4.025001067769277e-14,2.207792703154523e-16,4.003064895814868e-15,7.391317450342572e-15,2.207792703154523e-16,9.830371040537456e-14,3.715348674711006e-14,3.45087225566962e-16,4.003064895814868e-15,3.715348674711006e-14,9.995979610297112e-14
clockmon_[92.0__0__0__38.0__0__0],"[92.0, 0, 0, 38.0, 0, 0]",4.41071037159461e-14,6.607572718571465e-18,7.391870303217656e-15,3.443471350822782e-16,6.607572718571465e-18,4.077371063403847e-14,2.38018552850215e-16,4.490717736619409e-15,7.391870303217656e-15,2.38018552850215e-16,9.82965076223958e-14,3.714445003857465e-14,3.443471350822782e-16,4.490717736619409e-15,3.714445003857465e-14,9.972329366398358e-14
clockmon_[92.0__0__0__47.0__0__0],"[92.0, 0, 0, 47.0, 0, 0]",4.4103221018097993e-14,7.055664945103258e-18,7.390918942446522e-15,3.445931519993552e-16,7.055664945103258e-18,4.1301420434847364e-14,2.5542295418331e-16,4.974246924962388e-15,7.390918942446522e-15,2.5542295418331e-16,9.828575218215828e-14,3.71372607419349e-14,3.445931519993552e-16,4.974246924962388e-15,3.71372607419349e-14,9.947603455690845e-14
clockmon_[92.0__0__0__56.0__0__0],"[92.0, 0, 0, 56.0, 0, 0]",4.410794476567066e-14,7.529391943460943e-18,7.392031024169314e-15,3.4395217901614875e-16,7.529391943460943e-18,4.1849025462145924e-14,2.72924753295451e-16,5.455392939668035e-15,7.392031024169314e-15,2.72924753295451e-16,9.827871595747026e-14,3.712952753353037e-14,3.4395217901614875e-16,5.455392939668035e-15,3.712952753353037e-14,9.923730077291266e-14
clockmon_[92.0__0__0__65.0__0__0],"[92.0, 0, 0, 65.0, 0, 0]",4.410560129912365e-14,8.065349816855414e-18,7.391998406360996e-15,3.441158822252114e-16,8.065349816855414e-18,4.240024559719941e-14,2.904235637482238e-16,5.936645445363823e-15,7.391998406360996e-15,2.904235637482238e-16,9.826774524877808e-14,3.712140503526027e-14,3.441158822252114e-16,5.936645445363823e-15,3.712140503526027e-14,9.89926317073612e-14
clockmon_[92.0__0__0__74.0__0__0],"[92.0, 0, 0, 74.0, 0, 0]",4.411191397088753e-14,8.533098633063316e-18,7.392899729433662e-15,3.439113889457162e-16,8.533098633063316e-18,4.297036623607979e-14,3.079473981695816e-16,6.417315087692626e-15,7.392899729433662e-15,3.079473981695816e-16,9.82655851556107e-14,3.711674212525355e-14,3.439113889457162e-16,6.417315087692626e-15,3.711674212525355e-14,9.875790403756317e-14
clockmon_[92.0__0__0__83.0__0__0],"[92.0, 0, 0, 83.0, 0, 0]",4.411088576963957e-14,8.98937090421555e-18,7.392677202110428e-15,3.436261262306793e-16,8.98937090421555e-18,4.3541919774692564e-14,3.256807571711275e-16,6.904340812055015e-15,7.392677202110428e-15,3.256807571711275e-16,9.825546202693906e-14,3.71070472552173e-14,3.436261262306793e-16,6.904340812055015e-15,3.71070472552173e-14,9.850347963545252e-14
clockmon_[92.0__0__0__92.0__0__0],"[92.0, 0, 0, 92.0, 0, 0]",4.41074989592846e-14,9.271646515454927e-18,7.391528036902462e-15,3.432204922942097e-16,9.271646515454927e-18,4.4116432807445456e-14,3.435752994412536e-16,7.387575010289316e-15,7.391528036902462e-15,3.435752994412536e-16,9.824107631984634e-14,3.709486979156855e-14,3.432204922942097e-16,7.387575010289316e-15,3.709486979156855e-14,9.825113720277272e-14
